,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
47455,35741117,Rare Spacious 2 Bedroom apartment with yard...,268852377,Wanderson,Brooklyn,Bedford-Stuyvesant,40.698190000000004,-73.94719,Entire home/apt,160,2,1,2019-07-01,1.0,1,347
47459,35742909,The waterview  quiet area and just everything,268868462,Duane,Brooklyn,Greenpoint,40.7309,-73.95969000000001,Private room,200,4,0,,,1,365
47461,35744074,Sparkling 3BR near subway/beach - with a yard!,73670512,Monika,Brooklyn,Gravesend,40.59301,-73.975,Entire home/apt,140,3,3,2019-07-07,3.0,2,222
47462,35744269,Single Professional Room with Private Bath,261187437,Shasha,Brooklyn,Borough Park,40.63524,-74.0039,Private room,55,1,1,2019-06-23,1.0,6,358
47463,35744524,Comfy house close to Central Brooklyn,258885293,Gedalia,Brooklyn,East Flatbush,40.65937,-73.9348,Private room,59,1,3,2019-07-06,3.0,1,343
47465,35745348,Private room in Greenwich Village,265901814,Evette,Manhattan,West Village,40.73638,-74.00057,Private room,125,2,0,,,2,180
47466,35745881,Large room in a cozy and very clean apt,129797713,Rosa,Queens,Astoria,40.76375,-73.91060999999999,Private room,70,7,0,,,1,222
47469,35753330,Cozy bedroom 25 min from Manhattan,127927020,Dmitry And Anya,Brooklyn,Crown Heights,40.67442,-73.92949,Private room,50,1,4,2019-07-06,4.0,3,364
47470,35754234,Sunny and clean bedroom 25 min from Manhattan,127927020,Dmitry And Anya,Brooklyn,Crown Heights,40.67615,-73.93046,Private room,50,1,5,2019-07-05,5.0,3,361
47471,35754565,Bright private bedroom 25 min from Manhattan,127927020,Dmitry And Anya,Brooklyn,Crown Heights,40.67631,-73.92912,Private room,58,1,2,2019-06-18,2.0,3,363
47474,35757257,2 BATHROOMS Times Sq. Duplex for upto 8 people,18288234,Lisa And Mike,Manhattan,Hell's Kitchen,40.76035,-73.99039,Entire home/apt,379,3,0,,,1,333
47476,35758732,"The Gallery Bed & Breakfast in Bed-Stuy, Brooklyn",21299191,The Gallery BnB,Brooklyn,Bedford-Stuyvesant,40.687940000000005,-73.93626,Private room,175,2,3,2019-07-07,3.0,1,358
47480,35763026,Beautiful location for enjoy in NYC,188498431,Han,Queens,Sunnyside,40.7388,-73.92282,Private room,65,2,3,2019-07-06,3.0,6,347
47485,35766933,Great place,94214493,Dadrine,Brooklyn,East Flatbush,40.65643,-73.91875,Private room,80,7,0,,,9,365
47491,35768150,"Stunning, Renovated 2bed/1.5bath Apt in Prime LES!",268205314,Vanessa,Manhattan,Chinatown,40.71598,-73.99549,Entire home/apt,299,1,2,2019-06-28,2.0,1,334
47496,35768735,"Large Bright Studio,Sleeps 5 w/2 Queen Beds&Futon",21261408,Jay,Brooklyn,Clinton Hill,40.68991,-73.96132,Private room,130,1,2,2019-07-01,2.0,6,345
47497,35768873,Brand new 3 BD apartment a minute from G train,251817531,Kieu,Brooklyn,Bedford-Stuyvesant,40.68793,-73.95456999999999,Entire home/apt,300,2,0,,,4,275
47501,35770687,Bright & quiet room 25 min from Downtown Manhattan,178036911,Kate And Alex,Brooklyn,Bedford-Stuyvesant,40.68298,-73.9298,Private room,60,1,4,2019-07-07,4.0,2,354
47504,35771730,Cozy bedroom close to Manhattan,178036911,Kate And Alex,Brooklyn,Bedford-Stuyvesant,40.68293,-73.92924000000001,Private room,50,1,5,2019-07-05,5.0,2,359
47508,35772999,Luxury Penthouse  – Chelsea – Manhattan,20049684,Booking,Manhattan,Chelsea,40.748870000000004,-74.00498,Entire home/apt,350,3,0,,,1,328
47512,35777392,SPACIOUS STUDIO FLAT In Tree-Lined Neighborhood,117987098,Tam,Brooklyn,Kensington,40.63293,-73.97117,Private room,86,2,0,,,1,365
47518,35788732,Cozy 2 Bedroom apartment next to Manhattan!!,163360671,Jenny,Queens,Astoria,40.75732,-73.91557,Entire home/apt,135,3,0,,,1,227
47527,35793455,Massive Sun Filled East Village Bedroom with Roof,28103718,Patrick,Manhattan,East Village,40.7319,-73.98980999999999,Private room,150,3,1,2019-06-30,1.0,1,209
47531,35794273,Hope Garden,106798652,Timbrooke,Brooklyn,Bushwick,40.69554,-73.92511,Private room,130,1,0,,,2,365
47533,35794415,Magnificent Royal Townhouse in NEW YORK CITY!,221213143,David,Manhattan,Kips Bay,40.74297,-73.98195,Entire home/apt,650,1,0,,,9,302
47534,35794618,2 TWIN BEDS (OR 1 KING BED) IN A BOUTIQUE HOTEL,33213436,Alec,Brooklyn,Gowanus,40.68019,-73.98408,Private room,160,1,1,2019-06-23,1.0,8,364
47535,35795510,Cozy 2/1 apartment in Heart of Brooklyn,81957771,Gabs,Brooklyn,Bushwick,40.703179999999996,-73.92636,Entire home/apt,120,3,0,,,1,177
47538,35796073,Newly renovated and modern apartment in Manhattan,149334307,Julie,Manhattan,Washington Heights,40.839009999999995,-73.93943,Private room,61,1,1,2019-06-23,1.0,1,268
47539,35796194,"Super Nice Flat in Nolita, NYC",33144953,Carly,Manhattan,Nolita,40.72206,-73.99695,Entire home/apt,189,4,0,,,1,317
47543,35798611,Recording Studio Overnight Stays. Downton Bklyn,37424221,Trevor,Brooklyn,Downtown Brooklyn,40.69677,-73.98155,Private room,100,2,0,,,1,365
47547,35799984,The Brooklyn Plaza,57888148,Abosede,Brooklyn,East Flatbush,40.662420000000004,-73.92833,Private room,70,1,0,,,1,325
47548,35800046,Sunny 5Br 4Ba - Townhouse on Upper East Side,268680530,Oliver,Manhattan,Upper East Side,40.77587,-73.95308,Entire home/apt,1100,4,0,,,1,270
47561,35803559,*NEW* Bright Spacious Brooklyn 2 Bedroom Sleeps 9,133005440,Alex,Brooklyn,Bedford-Stuyvesant,40.6811,-73.95823,Entire home/apt,125,2,1,2019-06-23,1.0,2,342
47568,35805037,Lovely & Spacious 2 Bedroom Apartment,269345069,Joyce,Brooklyn,Vinegar Hill,40.70112,-73.98402,Entire home/apt,225,2,1,2019-06-27,1.0,1,303
47570,35805262,Discounted! Quiet 1 BR next to Times Square,10745276,Kortney William,Manhattan,Hell's Kitchen,40.75993,-73.99074,Entire home/apt,225,2,0,,,1,270
47571,35805474,Industrial artsy loft in Williamsburg,269297229,Юлия,Brooklyn,Williamsburg,40.71394,-73.96301,Entire home/apt,199,5,0,,,1,213
47573,35807376,E Z Living In Harlem,244536777,Chester,Manhattan,Harlem,40.81745,-73.94440999999999,Entire home/apt,225,3,0,,,2,235
47576,35808103,Cozy 2 Bd Apartment in Near Central Park New York,269372955,Pol,Manhattan,Upper West Side,40.7875,-73.97511,Entire home/apt,350,4,0,,,1,324
47578,35808498,2 bd 2 bathroom Apartment in Upper East Side,269377869,Jordi,Manhattan,Upper East Side,40.77223,-73.95082,Entire home/apt,350,4,0,,,1,337
47580,35808986,Private room overlooking backyard in Bushwick,24342773,Chris,Brooklyn,Bushwick,40.70534,-73.92357,Private room,65,1,1,2019-06-23,1.0,1,188
47582,35809258,Cozy and Modern 3BR for upto 6 ppl - 4min to metro,269220629,Isidro M.,Brooklyn,Crown Heights,40.67671,-73.93991,Entire home/apt,169,4,0,,,1,324
47584,35810926,Stylish and Comfortable 3 Bedrooms in Williamsburg,185968630,Eli,Brooklyn,Williamsburg,40.71115,-73.94371,Entire home/apt,210,3,1,2019-06-27,1.0,1,254
47590,35821347,TWO BEDROOM IN BEST PART OF BROOKLYN!! SLEEPS 6!!,262583834,Isabel,Brooklyn,Bedford-Stuyvesant,40.690690000000004,-73.9298,Entire home/apt,399,3,3,2019-07-07,3.0,1,235
47591,35822763,Quiet space in Brooklyn,3599030,Julianna,Brooklyn,Crown Heights,40.67555,-73.95298000000001,Private room,85,2,0,,,1,363
47596,35826544,Gorgeous 3 bedroom close to Manhattan,138729500,John & Leni,Queens,Astoria,40.760670000000005,-73.9198,Entire home/apt,225,2,2,2019-06-30,2.0,1,277
47603,35829338,Bright 3bd/1ba Apartment in the heart of Brooklyn,219908197,Anthony,Brooklyn,Williamsburg,40.71693,-73.94266999999999,Entire home/apt,295,2,1,2019-06-23,1.0,3,354
47606,35830404,Beautiful Designed Studio Right of Grand Central!!,263205756,Matan,Manhattan,Midtown,40.75229,-73.96953,Entire home/apt,155,1,2,2019-06-30,2.0,1,300
47607,35830870,Large 2Bedroom Apartment right off Grand Central!!,20053314,Noa,Manhattan,Midtown,40.75161,-73.97025,Entire home/apt,175,1,0,,,1,250
47609,35830998,Private Bathroom Bedroom Close to Subway,256479489,Amy,Brooklyn,Bath Beach,40.60544,-74.00137,Private room,59,1,0,,,2,364
47610,35831203,Beautiful 2 bedroom by Grand Central and the UN!!!,79008205,Josh,Manhattan,Midtown,40.751090000000005,-73.97086,Entire home/apt,155,1,0,,,2,244
47611,35831474,"Large Apt with Patio, walking to Times Square!!!!!",79008205,Josh,Manhattan,Midtown,40.75225,-73.97107,Entire home/apt,165,1,0,,,2,330
47613,35831833,"Large Apartment with Patio, Walk to Times Square!!",142408357,Rotem,Manhattan,Midtown,40.75209,-73.96944,Entire home/apt,165,1,0,,,1,341
47616,35833041,Luxury 5 Bedroom | 3 Bathroom South Street Seaport,268445572,Gabrielle And Steven,Manhattan,Financial District,40.70662,-74.00258000000001,Entire home/apt,750,3,0,,,1,352
47628,35838750,Beautiful apartment. Coolest area of Bed-Stuy!,23831257,Nicole,Brooklyn,Bedford-Stuyvesant,40.68269,-73.92931,Private room,50,7,0,,,2,214
47630,35839537,Empire State Jazz! Superb location!,269585762,Teri,Manhattan,Midtown,40.748940000000005,-73.98788,Entire home/apt,99,1,2,2019-06-22,2.0,1,264
47633,35840369,"Layton Apt. Is Only 20 Min Ride into Manhattan, NY",269592097,Selma,Staten Island,St. George,40.64244,-74.08494,Entire home/apt,78,2,0,,,1,342
47635,35841083,*Nice and Cozy private Bedroom*,13059803,Marie,Queens,Jackson Heights,40.7574,-73.85825,Private room,60,2,2,2019-07-01,2.0,1,326
47636,35841291,Large bedroom in super large elevator building,153313824,Jeffrey,Manhattan,Inwood,40.864709999999995,-73.92474,Private room,100,1,0,,,1,365
47639,35842254,Santa’s Party House,269606659,Steve,Brooklyn,Bushwick,40.69874,-73.92969000000001,Entire home/apt,150,2,0,,,1,365
47646,35843964,Luxury 3 Stops to Times Square,13107477,Henry,Manhattan,Harlem,40.820240000000005,-73.94362,Entire home/apt,125,2,1,2019-07-05,1.0,1,266
47647,35844248,LUXURY apartment in the upper east side .,233756380,Andrea,Manhattan,Upper East Side,40.77098,-73.9524,Entire home/apt,115,2,1,2019-06-24,1.0,1,234
47648,35844386,Brooklyn.,67302443,Madina,Brooklyn,Crown Heights,40.66603,-73.92925,Shared room,50,1,0,,,1,314
47650,35845267,"Modern Astoria ""Crib""",269635110,Niko,Queens,Long Island City,40.75527,-73.93125,Entire home/apt,125,2,1,2019-06-23,1.0,1,346
47656,35848679,Private Room in Ridgewood 25 mins from Manhattan!!,269664482,Jacqueline,Queens,Ridgewood,40.70774,-73.90929,Private room,60,3,0,,,1,365
47659,35855199,Beautiful bedroom in NYC! Minutes to Central Park!,268807394,Dean,Manhattan,East Harlem,40.801429999999996,-73.93916,Private room,80,3,0,,,3,205
47660,35855969,Stunning bedroom!! Walking to Central Park!!!,130617332,Haley,Manhattan,Harlem,40.812259999999995,-73.94349,Private room,80,3,0,,,3,187
47664,35859800,Spectacular Sunny 3Br | 2Ba,268612146,Sharon & Henry,Manhattan,Financial District,40.70762,-74.00233,Entire home/apt,600,3,0,,,1,355
47666,35860350,"Cute, Tidy Room in the Best Part of Crown Heights!",37678089,Katie,Brooklyn,Crown Heights,40.67459,-73.9576,Private room,65,1,0,,,1,342
47667,35860425,Amazing West Village ✌ Location is ♕NYC,269076400,Alex,Manhattan,Greenwich Village,40.730540000000005,-74.00061,Entire home/apt,323,1,5,2019-07-05,5.0,1,185
47670,35863145,Cozy and Clean entire home,23533897,Fatou,Brooklyn,Crown Heights,40.6758,-73.95091,Entire home/apt,1500,2,0,,,7,267
47672,35863730,Cozy Private Room in Ditmars Astoria,15678733,Melisa,Queens,Ditmars Steinway,40.773790000000005,-73.91291,Private room,56,4,0,,,1,350
47673,35864796,Trendy&Fun Family Home|15min to Midtown Manhattan,91926697,Jan,Queens,Long Island City,40.75943,-73.92900999999999,Entire home/apt,350,2,2,2019-07-04,2.0,1,330
47674,35864932,Best Location in NYC | 2 Bedroom Gem!,268066785,Yael & Graham,Manhattan,Midtown,40.75549,-73.96938,Entire home/apt,350,3,0,,,1,280
47675,35865346,Spacious Modern Apt. Near JFK Airport and Trains,269763887,Sharon,Queens,Jamaica,40.68636,-73.78866,Entire home/apt,129,2,3,2019-07-07,3.0,1,348
47679,35866719,THE WHITE HOUSE BEDROOM 1,269775225,Dennis,Bronx,Port Morris,40.80146,-73.91673,Private room,125,3,0,,,2,365
47685,35868596,LOFTED BED IN CONVERTED FACTORY LOFT NEAR 2 METROS,35606248,Blake And Madia,Brooklyn,Bushwick,40.70301,-73.92551999999999,Private room,63,2,0,,,5,358
47688,35870390,NYC West Village Charming 2 Bedroom APT,269799543,Darlene,Manhattan,West Village,40.73558,-74.00492,Entire home/apt,550,3,0,,,1,353
47694,35871541,Exquisite 3Br 2Ba Gem in UES,268623761,Julia & Todd,Manhattan,Upper East Side,40.76891,-73.95289,Entire home/apt,600,3,0,,,1,357
47695,35872009,Charming Room 1 with 2 Beds Close to 2 Metros,72957132,Niko,Brooklyn,Bedford-Stuyvesant,40.68698,-73.95514,Private room,70,2,0,,,3,291
47705,35875111,Dikeman comfort,261779182,Torrey,Brooklyn,Red Hook,40.67568,-74.00997,Entire home/apt,125,2,1,2019-06-21,1.0,2,325
47707,35875685,"Harlem Hidden Gem,Clean, Affordable and Convenient",269838822,Asya,Manhattan,Harlem,40.80549,-73.95136,Private room,80,2,0,,,1,352
47708,35875858,#3 Hotel-Like LOFT Private Room KING Bed Near JFK,263504959,David,Queens,Woodhaven,40.69298,-73.86395999999999,Private room,50,1,6,2019-07-04,6.0,8,288
47711,35876236,Three Bedroom Apartment Steps from Union Square,269233466,Chris,Manhattan,East Village,40.72936,-73.98298,Entire home/apt,400,3,2,2019-07-07,2.0,1,336
47713,35876621,Modern Cozy Apartment in the heart of Willamsburg,21364757,Shiran,Brooklyn,Williamsburg,40.71775,-73.96211,Entire home/apt,75,2,0,,,1,174
47715,35876805,Tropical Bushwick Paradise,269266449,Andrea,Brooklyn,Bushwick,40.702659999999995,-73.91723,Private room,50,7,1,2019-06-28,1.0,1,310
47716,35877559,Cozy Private Room Near Fordham University Bronx #5,35783912,Pi & Leo,Bronx,Fordham,40.86249,-73.89234,Private room,39,3,1,2019-07-07,1.0,8,180
47717,35877681,Get away Private Bedroom in New York City #6,35783912,Pi & Leo,Bronx,Fordham,40.86427,-73.89215,Private room,39,2,1,2019-07-01,1.0,8,175
47719,35877927,Private apartment in bronx ##2,35783912,Pi & Leo,Bronx,Fordham,40.86294,-73.89242,Entire home/apt,99,2,0,,,8,343
47720,35878332,Newly Renovated Apartment in a Brooklyn Brownstone,269860794,Amy,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93748000000001,Entire home/apt,275,2,0,,,1,365
47722,35878481,"Home Away Home,NextDoor To Subway, Accommodates 10",21261408,Jay,Brooklyn,Bedford-Stuyvesant,40.68988,-73.95936,Entire home/apt,282,1,1,2019-06-25,1.0,6,342
47724,35878814,"3BR, 1.5 Bath in Bushwick (10 Mins to Manhattan!)",269865501,Adela,Brooklyn,Bushwick,40.69297,-73.92111,Entire home/apt,275,2,0,,,3,360
47727,35879684,McCarren Park 3 Bed/2 Bath with private terrace,179237742,R David,Brooklyn,Williamsburg,40.71698,-73.95003,Entire home/apt,299,2,2,2019-06-30,2.0,1,298
47728,35880079,Cozy apartment in the heart of Williamsburg,36426894,Vera Lucía,Brooklyn,Williamsburg,40.7142,-73.96161,Private room,75,2,0,,,1,282
47731,35880719,Modern Boho Lux 2 Bed 2 Bath Haven + Quiet Garden,269885851,Sharon,Manhattan,Lower East Side,40.72057,-73.99343,Entire home/apt,495,3,1,2019-07-06,1.0,1,264
47737,35882372,"Welcome to the best area of Williamsburg, NY",20536889,Edwin,Brooklyn,Williamsburg,40.71131,-73.96562,Entire home/apt,500,4,0,,,1,358
47738,35882973,Large studio - Heart of Union Square for 3-5 ppl!,28580275,Sommy,Manhattan,Midtown,40.75795,-73.96566999999999,Entire home/apt,189,1,0,,,4,351
47741,35884220,Luxury apartment in Manhattan midtown!,128175450,Howell,Manhattan,Hell's Kitchen,40.77122,-73.99356,Entire home/apt,350,2,0,,,1,179
47744,35891506,THE WHITE HOUSE BEDROOM 2,269775225,Dennis,Bronx,Port Morris,40.80087,-73.91635,Private room,100,3,0,,,2,365
47746,35893569,Cozy nest in the East Village,170566147,P,Manhattan,East Village,40.72573,-73.98414,Entire home/apt,180,3,2,2019-07-01,2.0,1,291
47749,35898731,#4 Hotel-Like LOFT Private Room KING bed near JFK,263504959,David,Queens,Woodhaven,40.69311,-73.86525999999999,Private room,50,1,4,2019-07-07,4.0,8,283
47751,35899551,"Clean, Elegant luxury and close to everything!",259226302,Karen,Brooklyn,Flatbush,40.63378,-73.95867,Private room,135,3,0,,,1,248
47754,35900353,Splendid 4Br 2Ba | Steps From Midtown!,268452805,Marsha & Jakob,Manhattan,Kips Bay,40.73985,-73.98074,Entire home/apt,600,3,0,,,1,355
47755,35900875,Private Bedroom en-suite Bathroom - Manhattan,270029540,Aamir,Manhattan,Harlem,40.81561,-73.94823000000001,Private room,99,1,1,2019-06-30,1.0,1,256
47757,35901040,Private Cozy Three Bedroom apartment for 8,92493393,Eddie & Lois,Staten Island,West Brighton,40.63207,-74.11406,Entire home/apt,190,1,0,,,5,342
47759,35901922,Charming one-bedroom apartment in Williamsburg,29569974,Raphaël,Brooklyn,Williamsburg,40.70558,-73.9418,Entire home/apt,89,2,1,2019-06-20,1.0,1,266
47760,35902528,Trendy4BR 2Baths Family Home| 10 min to Midtown,141716782,Nicholas,Queens,Long Island City,40.752829999999996,-73.92504,Private room,375,2,0,,,1,356
47762,35903155,Modern Chic 2Br 2Ba | Lux Elevator Building,268856904,Louis,Manhattan,East Village,40.72123,-73.97884,Entire home/apt,450,3,0,,,1,361
47768,35904939,Queen Room near Flushing and Arthur Ashe Stadium- Breakfast Included,261007573,Adria Hotel & Conference Center,Queens,Bayside,40.761790000000005,-73.76013,Private room,100,1,0,,,2,358
47770,35907127,Huge 1 Bedroom Apt +balcony,265498730,Tatiana,Manhattan,Hell's Kitchen,40.76212,-73.99771,Entire home/apt,280,3,2,2019-07-01,2.0,1,341
47772,35907244,Bright Breezy Sleeping Pad NextdoorTo Subway/Pratt,21261408,Jay,Brooklyn,Clinton Hill,40.68853,-73.96089,Shared room,45,1,0,,,6,345
47774,35907876,Gorgeous 2BR / 2BA & Patio in Prime East Village,269825284,Sam,Manhattan,East Village,40.73085,-73.9837,Entire home/apt,315,5,2,2019-07-03,2.0,1,249
47778,35911322,Dope Yurt in Brooklyn,1648806,Maraliz,Brooklyn,Williamsburg,40.71358,-73.94091999999999,Private room,60,1,0,,,2,173
47779,35912030,Get Inspired in Soho | 1 Bedroom,18464253,Ravid,Manhattan,NoHo,40.727270000000004,-73.99322,Entire home/apt,180,5,0,,,1,317
47781,35912471,King Bay Area,270119171,Val,Brooklyn,Sheepshead Bay,40.5908,-73.94693000000001,Private room,35,2,2,2019-06-30,2.0,1,250
47785,35914591,**Central Park* UWS Luxury 4 Bed/2 Bath Sleeps 8!!,270139900,Norman,Manhattan,Upper West Side,40.78439,-73.97746,Entire home/apt,307,4,0,,,1,344
47790,35916310,Nice house private room,230720704,Pp,Bronx,North Riverdale,40.91234,-73.89416999999999,Private room,40,1,1,2019-06-30,1.0,3,179
47792,35916694,New Sophisticated 4BR/2.5BA NYC Midtown Apt,115180259,Leslie,Manhattan,Murray Hill,40.74865,-73.98158000000001,Entire home/apt,299,3,1,2019-06-29,1.0,1,187
47794,35916821,New Glamorous 4 Bedroom/3 BA Duplex in Murray Hill,118373535,Noah,Manhattan,Murray Hill,40.74839,-73.98087,Entire home/apt,199,3,0,,,1,208
47795,35916913,New Massive 4BR/3.5BA Townhouse near Park Ave,144813834,Dominic,Manhattan,Upper East Side,40.7609,-73.96146999999999,Entire home/apt,299,3,0,,,1,177
47796,35920784,Stunning Bedroom in NYC!! Walking to Central Park!,268807394,Dean,Manhattan,East Harlem,40.80321,-73.93781,Private room,80,3,1,2019-07-03,1.0,3,213
47797,35921065,Stunning Bedroom NYC!! Walking to Central Park!!,268807394,Dean,Manhattan,East Harlem,40.803000000000004,-73.93913,Private room,80,3,2,2019-07-07,2.0,3,242
47798,35929061,★ Retreat to a Stylish 4BR in NYC ★,268834081,Frankie,Manhattan,East Harlem,40.786609999999996,-73.94273000000001,Entire home/apt,450,3,0,,,1,358
47802,35933715,"Private, cozy room in Astoria!!!",270277478,Marina,Queens,Long Island City,40.7564,-73.92101,Private room,85,3,0,,,1,250
47803,35933956,2BR Getaway in Modern Luxury Building,268630107,Justice & Ellie,Manhattan,East Village,40.7206,-73.97913,Entire home/apt,375,3,0,,,1,357
47804,35934018,Home In Briarwood Queens NYC | Near Subway & JFK,270280544,Meital,Queens,Briarwood,40.70577,-73.81539000000001,Entire home/apt,105,1,4,2019-07-04,4.0,1,208
47806,35934279,My Vintage Brooklyn Hideaway (Williamsburg),507966,Colleen,Brooklyn,Williamsburg,40.71606,-73.94367,Entire home/apt,250,5,0,,,1,318
47811,35935180,Room with Two Beds near Flushing and Arthur Ashe Stadium-Breakfast Included!,261007573,Adria Hotel & Conference Center,Queens,Bayside,40.76321,-73.7608,Private room,100,1,0,,,2,351
47813,35935711,Spacious room near Bed- Stuy,270293762,Ruben,Brooklyn,Bedford-Stuyvesant,40.68789,-73.95596,Private room,55,1,0,,,1,312
47817,35936791,Amazing Apartment in Upper East near Guggenheim,270301946,Carlos,Manhattan,Upper East Side,40.77961,-73.95181,Entire home/apt,230,3,0,,,1,324
47818,35937183,Cozy 2Bd apartment in Little Italy New York,270306505,Sonia,Manhattan,Little Italy,40.71717,-73.99817,Entire home/apt,350,4,0,,,1,334
